customer_id,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,join_date,default_flag,age,education_level,repayment_history,inflation_rate,unemployment_rate,economic_indicator_date,join_year,join_month,join_day,join_weekday,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio,gender_Female,gender_Male,gender_Other,region_East,region_North,region_South,region_West,employment_type_Salaried,employment_type_Self-Employed,employment_type_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other
CUST100753,1163528.92,730548.79,615.4,51,19.28,2019-03-18,0,25.0,Post-Graduate,0,4.7,5.1,2026-01-01,2019,3,18,0,0.6278733406987427,8.5,0.1928,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100754,267448.64,20000.0,754.94,45,45.1,2025-07-05,0,48.0,Secondary,1,4.7,5.1,2026-01-01,2025,7,5,5,0.07478071303709004,7.5,0.451,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100755,671944.56,238721.74,803.54,48,29.98,2025-08-27,0,26.0,Post-Graduate,2,5.2,4.8,2026-01-01,2025,8,27,2,0.3552699942983391,8.0,0.2998,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100756,753219.44,192796.94,705.56,65,49.14,2025-08-21,0,65.0,Graduate,1,4.7,5.1,2026-01-01,2025,8,21,3,0.25596383970121644,10.833333333333334,0.4914,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
CUST100757,865391.14,436959.95,751.92,34,64.31,2025-07-16,0,41.0,Post-Graduate,2,4.7,5.1,2026-01-01,2025,7,16,2,0.5049276908474011,5.666666666666667,0.6431,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100758,624865.81,84927.76,664.02,40,29.08,2022-04-15,0,38.0,Graduate,1,4.7,5.1,2026-01-01,2022,4,15,4,0.1359135971929717,6.666666666666667,0.2908,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100759,636176.89,389805.9,593.05,38,59.88,2025-10-07,0,27.0,Graduate,5,6.0,6.2,2026-01-01,2025,10,7,1,0.6127319400112129,6.333333333333333,0.5988,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100760,1305811.86,488251.84,719.79,37,101.65,2024-06-13,0,44.0,Primary,1,4.9,4.4,2026-01-01,2024,6,13,3,0.37390672803354685,6.166666666666667,1.0165,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100761,922370.98,250674.79,717.0,29,36.13,2025-01-30,0,30.0,Post-Graduate,2,6.0,6.2,2026-01-01,2025,1,30,3,0.27177219951130727,4.833333333333333,0.3613,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100762,856295.76,166104.76,684.66,47,51.01,2020-02-10,0,37.0,Primary,5,5.2,4.8,2026-01-01,2020,2,10,0,0.19398059380791516,7.833333333333333,0.5101,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100763,995831.37,430341.17,664.25,37,26.36,2024-10-30,0,64.0,Post-Graduate,2,5.2,4.8,2026-01-01,2024,10,30,2,0.4321426126594104,6.166666666666667,0.2636,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100764,550952.01,177412.92,742.54,32,35.33,2019-01-21,0,35.0,Post-Graduate,0,4.9,4.4,2026-01-01,2019,1,21,0,0.32201156685134885,5.333333333333333,0.3533,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100765,2147830.36,1051121.2,615.93,46,32.15,2020-02-02,0,49.0,Secondary,3,4.7,5.1,2026-01-01,2020,2,2,6,0.48938743933203366,7.666666666666667,0.3215,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
CUST100766,182697.18,142337.73,629.7,38,51.31,2025-07-05,0,28.0,Secondary,2,5.2,4.8,2026-01-01,2025,7,5,5,0.7790910073160408,6.333333333333333,0.5131,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST100767,1449289.81,982815.3,614.47,44,62.4,2025-03-22,1,36.0,Graduate,1,6.0,6.2,2026-01-01,2025,3,22,5,0.6781357967320559,7.333333333333333,0.624,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100768,1067560.59,649090.12,685.52,49,33.21,2023-12-06,0,55.0,Secondary,0,6.0,6.2,2026-01-01,2023,12,6,2,0.6080124407739704,8.166666666666666,0.3321,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100769,745109.29,182012.73,609.29,39,73.08,2023-12-14,1,29.0,Post-Graduate,1,6.0,6.2,2026-01-01,2023,12,14,3,0.24427655438304896,6.5,0.7308,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST100770,679249.35,211662.74,635.52,55,72.95,2021-06-12,1,56.0,Secondary,3,4.7,5.1,2026-01-01,2021,6,12,5,0.3116127236632615,9.166666666666666,0.7295,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100771,596702.13,281804.02,679.985,38,52.55,2024-04-28,0,44.0,Secondary,2,5.2,4.8,2026-01-01,2024,4,28,6,0.4722691705491315,6.333333333333333,0.5255,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100772,1192570.49,977839.16,663.06,42,27.32,2020-03-13,0,30.0,Post-Graduate,1,4.9,4.4,2026-01-01,2020,3,13,4,0.8199424421444472,7.0,0.2732,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100773,635903.55,580033.25,583.32,38,26.09,2022-07-19,0,43.0,Graduate,2,4.7,5.1,2026-01-01,2022,7,19,1,0.9121402923446488,6.333333333333333,0.2609,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100774,435561.39,100432.81,685.67,45,23.7,2022-07-27,0,47.0,Post-Graduate,2,6.0,6.2,2026-01-01,2022,7,27,2,0.23058244441730705,7.5,0.237,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100775,1067487.41,154437.29,761.07,33,55.2,2019-08-11,0,43.0,Secondary,1,6.0,6.2,2026-01-01,2019,8,11,6,0.14467364069427294,5.5,0.552,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100776,1554009.73,1193881.71,679.985,39,19.56,2023-05-30,0,19.0,Graduate,3,6.0,6.2,2026-01-01,2023,5,30,1,0.7682588383793453,6.5,0.1956,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST100777,225209.11,208912.66,780.19,53,48.44,2024-05-14,0,28.0,Graduate,0,4.7,5.1,2026-01-01,2024,5,14,1,0.9276385844249374,8.833333333333334,0.4844,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100778,2376473.32,1716792.51,766.71,49,20.83,2020-05-23,0,33.0,Graduate,1,4.7,5.1,2026-01-01,2020,5,23,5,0.7224118594354765,8.166666666666666,0.20829999999999999,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100779,367517.21,173231.83,730.55,42,51.97,2021-12-01,0,35.0,Graduate,3,6.0,6.2,2026-01-01,2021,12,1,2,0.47135705563285046,7.0,0.5196999999999999,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
CUST100780,383296.3,199081.18,684.85,41,35.29,2022-04-14,0,43.0,Graduate,2,4.9,4.4,2026-01-01,2022,4,14,3,0.5193923865166452,6.833333333333333,0.3529,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100781,327760.45,54403.96,681.46,46,66.39,2022-06-22,0,38.0,Graduate,1,4.9,4.4,2026-01-01,2022,6,22,2,0.1659869578529075,7.666666666666667,0.6639,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100782,650303.61,269672.69,679.985,39,60.54,2022-06-30,0,21.0,Secondary,0,5.2,4.8,2026-01-01,2022,6,30,3,0.4146873642605183,6.5,0.6053999999999999,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100783,321541.72,109861.0,654.54,41,69.7,2022-07-21,1,40.0,Graduate,2,5.2,4.8,2026-01-01,2022,7,21,3,0.3416695040382318,6.833333333333333,0.6970000000000001,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
CUST100784,343755.05,168121.21,557.64,46,70.57,2020-08-26,1,43.0,Secondary,1,4.9,4.4,2026-01-01,2020,8,26,2,0.489072698713808,7.666666666666667,0.7056999999999999,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100785,445087.03,159747.77,711.98,37,37.5,2021-10-31,0,42.0,Graduate,1,4.9,4.4,2026-01-01,2021,10,31,6,0.3589135589954171,6.166666666666667,0.375,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100786,701431.32,194037.92,606.48,47,20.07,2025-01-08,0,48.0,Secondary,2,4.9,4.4,2026-01-01,2025,1,8,2,0.2766313885156996,7.833333333333333,0.2007,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100787,739623.92,227400.17,617.46,40,21.12,2019-07-08,0,45.0,Graduate,1,5.2,4.8,2026-01-01,2019,7,8,0,0.3074537800237721,6.666666666666667,0.2112,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST100788,1286435.98,511007.89,680.01,42,12.85,2020-11-06,1,41.0,Graduate,4,6.0,6.2,2026-01-01,2020,11,6,4,0.39722761019168634,7.0,0.1285,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100789,1270231.17,273167.41,673.82,36,20.8,2020-09-29,0,35.0,Secondary,3,6.0,6.2,2026-01-01,2020,9,29,1,0.21505330403756348,6.0,0.20800000000000002,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100790,1141968.25,543289.95,679.985,45,36.18,2025-03-08,0,18.0,Primary,2,6.0,6.2,2026-01-01,2025,3,8,5,0.4757487346955574,7.5,0.3618,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100791,562889.26,380076.12,320.0,40,26.75,2024-06-19,1,41.0,Secondary,4,4.7,5.1,2026-01-01,2024,6,19,2,0.6752236132556517,6.666666666666667,0.2675,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST100792,236115.81,228319.86,742.8,43,32.1,2024-01-19,0,38.0,Graduate,3,5.2,4.8,2026-01-01,2024,1,19,4,0.9669825159103068,7.166666666666667,0.321,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST100793,233259.0,36963.8,606.66,62,44.34,2025-07-14,0,39.0,Post-Graduate,1,6.0,6.2,2026-01-01,2025,7,14,0,0.1584667686991713,10.333333333333334,0.4434,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100794,671944.56,465239.9,762.71,52,30.25,2019-02-16,0,22.0,Primary,1,4.7,5.1,2026-01-01,2019,2,16,5,0.6923784009799856,8.666666666666666,0.3025,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100795,1033842.09,49296.54,578.59,37,20.43,2021-03-30,0,24.0,Graduate,2,4.7,5.1,2026-01-01,2021,3,30,1,0.04768285261049877,6.166666666666667,0.2043,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100796,463026.79,215988.53,817.63,41,34.12,2021-12-16,0,48.0,Secondary,2,4.9,4.4,2026-01-01,2021,12,16,3,0.4664709141343636,6.833333333333333,0.34119999999999995,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
CUST100797,294290.51,39959.21,653.27,40,22.74,2022-07-01,0,36.0,Graduate,2,4.7,5.1,2026-01-01,2022,7,1,4,0.1357815105896551,6.666666666666667,0.2274,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
CUST100798,365417.05,279899.8,689.47,45,30.73,2025-01-26,0,43.0,Post-Graduate,1,4.9,4.4,2026-01-01,2025,1,26,6,0.7659735636309253,7.5,0.3073,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100799,715551.97,447410.63,557.02,45,66.68,2022-03-15,1,36.0,Secondary,4,5.2,4.8,2026-01-01,2022,3,15,1,0.625266435923585,7.5,0.6668000000000001,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST100800,716286.99,375978.93,675.96,40,30.74,2021-11-22,0,36.0,Graduate,1,6.0,6.2,2026-01-01,2021,11,22,0,0.5248998449629806,6.666666666666667,0.3074,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100801,1153279.11,132150.61,694.85,43,81.89,2023-03-19,0,46.0,Primary,0,4.9,4.4,2026-01-01,2023,3,19,6,0.11458684099463136,7.166666666666667,0.8189,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
CUST100802,507388.72,150784.63,674.4,42,69.58,2021-03-06,0,30.0,Secondary,1,5.2,4.8,2026-01-01,2021,3,6,5,0.29717773386842344,7.0,0.6958,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100803,671944.56,205234.37,643.4,46,26.5,2025-07-17,1,37.0,Secondary,6,5.2,4.8,2026-01-01,2025,7,17,3,0.3054334869531498,7.666666666666667,0.265,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100804,1207007.07,524414.87,618.47,39,20.53,2019-02-17,0,31.0,Primary,0,4.7,5.1,2026-01-01,2019,2,17,6,0.4344753920952592,6.5,0.2053,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100805,201980.3,95696.28,753.48,45,34.13,2025-08-08,0,31.0,Graduate,1,5.2,4.8,2026-01-01,2025,8,8,4,0.4737901666647688,7.5,0.34130000000000005,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100806,773999.7,447476.64,682.0,37,60.88,2022-11-22,0,33.0,Graduate,3,4.9,4.4,2026-01-01,2022,11,22,1,0.578135417881945,6.166666666666667,0.6088,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100807,540852.47,394159.45,780.15,50,27.66,2022-05-03,0,38.0,Graduate,1,4.9,4.4,2026-01-01,2022,5,3,1,0.7287744290046415,8.333333333333334,0.2766,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100808,961976.71,426714.52,840.0,33,54.12,2023-10-27,0,31.0,Secondary,1,4.7,5.1,2026-01-01,2023,10,27,4,0.4435809261951883,5.5,0.5412,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100809,861698.98,366146.22,651.74,45,62.51,2020-12-25,0,50.0,Secondary,1,4.7,5.1,2026-01-01,2020,12,25,4,0.42491198028341637,7.5,0.6251,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100810,443191.55,218625.45,733.01,50,24.14,2022-09-06,0,36.0,Graduate,0,4.7,5.1,2026-01-01,2022,9,6,1,0.493297875376911,8.333333333333334,0.2414,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100811,491734.13,223618.1,574.51,41,25.3,2023-12-23,0,34.0,Post-Graduate,1,4.9,4.4,2026-01-01,2023,12,23,5,0.4547540761508663,6.833333333333333,0.253,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100812,183256.33,153798.53,601.12,40,49.28,2019-05-18,0,31.0,Primary,1,5.2,4.8,2026-01-01,2019,5,18,5,0.8392535744877135,6.666666666666667,0.4928,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100813,981878.61,342367.38,751.34,52,37.65,2019-12-21,0,52.0,Post-Graduate,2,6.0,6.2,2026-01-01,2019,12,21,5,0.34868605600849173,8.666666666666666,0.3765,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST100814,741628.14,568056.07,603.82,50,25.18,2024-02-12,1,36.0,Graduate,2,6.0,6.2,2026-01-01,2024,2,12,0,0.7659580851395417,8.333333333333334,0.2518,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST100815,1402699.9,462050.82,679.985,36,29.56,2021-12-29,0,47.0,Graduate,0,6.0,6.2,2026-01-01,2021,12,29,2,0.32940105007493053,6.0,0.2956,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
CUST100816,671944.56,158612.61,801.45,40,33.84,2021-03-21,0,20.0,Graduate,1,4.7,5.1,2026-01-01,2021,3,21,6,0.23605014377971892,6.666666666666667,0.33840000000000003,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST100817,1074764.6,175926.09,589.4,40,16.51,2023-05-25,1,39.0,Primary,2,6.0,6.2,2026-01-01,2023,5,25,3,0.16368802061400234,6.666666666666667,0.16510000000000002,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100818,360868.29,46544.39,691.97,29,50.54,2023-10-10,0,46.0,Secondary,0,5.2,4.8,2026-01-01,2023,10,10,1,0.12897888589767753,4.833333333333333,0.5054,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST100819,146839.18,93071.77,684.49,47,27.82,2019-02-28,0,37.0,Graduate,1,5.2,4.8,2026-01-01,2019,2,28,3,0.6338347163202628,7.833333333333333,0.2782,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100820,617074.46,207068.33,497.31,46,9.2,2021-02-09,1,48.0,Secondary,4,4.9,4.4,2026-01-01,2021,2,9,1,0.3355645767611254,7.666666666666667,0.092,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100821,475942.67,70972.53,662.62,34,34.6,2020-01-24,0,30.0,Post-Graduate,0,4.9,4.4,2026-01-01,2020,1,24,4,0.14911991395938506,5.666666666666667,0.34600000000000003,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100822,364680.12,143466.73,709.15,47,24.52,2019-12-05,0,52.0,Graduate,0,5.2,4.8,2026-01-01,2019,12,5,3,0.39340430731458575,7.833333333333333,0.2452,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100823,1065213.29,757583.59,703.03,40,78.73,2021-01-26,0,61.0,Secondary,1,4.7,5.1,2026-01-01,2021,1,26,1,0.7112036595037224,6.666666666666667,0.7873,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
CUST100824,1263332.1,299402.76,679.985,40,26.43,2020-08-18,0,32.0,Graduate,0,5.2,4.8,2026-01-01,2020,8,18,1,0.23699450049595033,6.666666666666667,0.2643,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100825,688802.14,245912.43,654.81,39,20.67,2020-03-11,0,31.0,Secondary,1,4.7,5.1,2026-01-01,2020,3,11,2,0.3570146138047713,6.5,0.20670000000000002,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100826,587917.64,331979.78,726.31,36,44.66,2023-01-13,0,52.0,Graduate,0,4.7,5.1,2026-01-01,2023,1,13,4,0.5646705548756795,6.0,0.44659999999999994,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100827,672809.32,1545746.65,635.19,33,25.49,2020-01-12,0,53.0,Graduate,2,5.2,4.8,2026-01-01,2020,1,12,6,2.297451304628182,5.5,0.25489999999999996,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
CUST100828,453893.65,323427.52,588.32,54,24.08,2024-06-05,0,30.0,Post-Graduate,3,4.7,5.1,2026-01-01,2024,6,5,2,0.7125623370144085,9.0,0.2408,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100829,885719.35,361324.87,595.65,54,44.7,2025-09-04,1,31.0,Graduate,2,4.9,4.4,2026-01-01,2025,9,4,3,0.4079451013461544,9.0,0.447,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
CUST100830,278750.68,147303.53,584.96,39,21.24,2025-12-03,0,33.0,Graduate,1,6.0,6.2,2026-01-01,2025,12,3,2,0.5284418678368785,6.5,0.21239999999999998,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100831,360243.21,207730.44,745.62,46,17.39,2019-04-24,0,21.0,Graduate,3,6.0,6.2,2026-01-01,2019,4,24,2,0.5766394320103909,7.666666666666667,0.1739,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100832,420640.58,191333.89,581.55,54,80.14,2021-02-12,1,26.0,Post-Graduate,4,5.2,4.8,2026-01-01,2021,2,12,4,0.45486312804152185,9.0,0.8014,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100833,875432.32,748372.25,697.81,46,46.22,2024-04-10,0,25.0,Secondary,0,4.9,4.4,2026-01-01,2024,4,10,2,0.854860202099918,7.666666666666667,0.4622,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100834,550376.69,280952.45,662.71,35,30.83,2025-01-28,0,28.0,Primary,0,4.9,4.4,2026-01-01,2025,1,28,1,0.5104730180342486,5.833333333333333,0.30829999999999996,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
CUST100835,1373595.56,1078907.6,673.33,42,34.94,2019-01-18,0,36.0,Secondary,4,4.9,4.4,2026-01-01,2019,1,18,4,0.7854623525428402,7.0,0.3494,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100836,1011098.59,523162.53,768.63,36,44.62,2019-08-23,0,39.0,Secondary,2,4.9,4.4,2026-01-01,2019,8,23,4,0.5174198986866355,6.0,0.4462,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100837,418372.05,306342.84,651.5,40,55.84,2022-08-26,0,53.0,Graduate,3,4.9,4.4,2026-01-01,2022,8,26,4,0.7322258740754791,6.666666666666667,0.5584,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100838,920924.95,560812.13,719.75,34,24.35,2023-08-20,0,25.0,Graduate,0,6.0,6.2,2026-01-01,2023,8,20,6,0.6089661595116953,5.666666666666667,0.24350000000000002,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100839,519287.92,288695.23,682.44,45,41.72,2019-10-08,0,47.0,Graduate,2,5.2,4.8,2026-01-01,2019,10,8,1,0.5559444363735633,7.5,0.4172,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
CUST100840,843214.72,421453.69,670.12,44,27.44,2021-04-10,0,34.0,Primary,3,6.0,6.2,2026-01-01,2021,4,10,5,0.4998177569765386,7.333333333333333,0.27440000000000003,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100841,1038411.12,656710.76,829.5,52,31.96,2022-02-12,0,35.0,Graduate,3,4.9,4.4,2026-01-01,2022,2,12,5,0.632418843896818,8.666666666666666,0.3196,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100842,1199986.27,684420.69,586.31,27,37.81,2023-08-23,0,43.0,Secondary,2,4.9,4.4,2026-01-01,2023,8,23,2,0.5703571008358287,4.5,0.37810000000000005,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100843,726387.94,540200.16,763.79,30,34.89,2023-08-18,0,24.0,Graduate,1,6.0,6.2,2026-01-01,2023,8,18,4,0.7436799680347117,5.0,0.3489,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST100844,1567191.42,1163243.77,722.67,40,49.82,2023-05-06,0,36.0,Graduate,0,5.2,4.8,2026-01-01,2023,5,6,5,0.7422474084244285,6.666666666666667,0.4982,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
CUST100845,828564.98,696640.68,648.83,35,44.22,2020-02-22,0,38.0,Secondary,1,4.7,5.1,2026-01-01,2020,2,22,5,0.8407797780688245,5.833333333333333,0.4422,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100846,700119.51,461770.3,785.91,39,16.97,2025-05-20,0,41.0,Secondary,4,4.9,4.4,2026-01-01,2025,5,20,1,0.6595592515340702,6.5,0.1697,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100847,550369.27,1654642.02,559.87,41,18.24,2020-08-07,1,39.0,Secondary,2,6.0,6.2,2026-01-01,2020,8,7,4,3.006421524951784,6.833333333333333,0.18239999999999998,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100848,459322.42,131558.07,646.09,55,29.31,2022-09-13,0,63.0,Post-Graduate,5,6.0,6.2,2026-01-01,2022,9,13,1,0.2864176976164151,9.166666666666666,0.29309999999999997,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST100849,818856.14,604555.58,601.45,32,84.19,2022-09-26,0,29.0,Post-Graduate,2,4.7,5.1,2026-01-01,2022,9,26,0,0.7382927848596214,5.333333333333333,0.8419,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100850,687037.63,190338.4,706.79,42,23.26,2025-03-18,0,30.0,Graduate,1,4.7,5.1,2026-01-01,2025,3,18,1,0.27704217598677966,7.0,0.23260000000000003,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100851,750264.97,304153.54,607.65,36,31.67,2024-08-18,0,29.0,Secondary,2,4.9,4.4,2026-01-01,2024,8,18,6,0.4053948300425115,6.0,0.31670000000000004,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100852,846730.59,213125.34,708.15,53,27.06,2024-04-16,0,30.0,Graduate,3,6.0,6.2,2026-01-01,2024,4,16,1,0.2517038388798496,8.833333333333334,0.2706,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST100853,748523.93,511118.74,667.88,48,26.83,2021-04-11,0,36.0,Graduate,3,4.9,4.4,2026-01-01,2021,4,11,6,0.6828355374022578,8.0,0.2683,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100854,1967039.38,1419637.52,648.84,34,38.13,2025-08-19,0,49.0,Graduate,3,4.7,5.1,2026-01-01,2025,8,19,1,0.7217128108538428,5.666666666666667,0.38130000000000003,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100855,486186.2,120178.15,705.26,43,68.56,2020-06-17,0,52.0,Secondary,1,6.0,6.2,2026-01-01,2020,6,17,2,0.2471854404752747,7.166666666666667,0.6856,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100856,824464.18,426158.29,662.54,45,43.56,2022-01-27,1,30.0,Primary,1,4.7,5.1,2026-01-01,2022,1,27,3,0.5168912129087281,7.5,0.43560000000000004,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100857,573490.34,269025.7,609.24,32,23.8,2023-09-02,0,27.0,Graduate,3,6.0,6.2,2026-01-01,2023,9,2,5,0.46910240894380195,5.333333333333333,0.23800000000000002,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST100858,671944.56,177724.89,300.0,53,131.22,2022-11-06,1,41.0,Graduate,0,4.7,5.1,2026-01-01,2022,11,6,6,0.26449338320411436,8.833333333333334,1.3122,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST100859,584386.34,230197.47,648.33,44,36.35,2024-03-01,0,30.0,Secondary,0,4.7,5.1,2026-01-01,2024,3,1,4,0.3939131602562784,7.333333333333333,0.3635,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100860,388346.89,56114.15,535.86,41,26.53,2020-03-22,1,43.0,Primary,3,6.0,6.2,2026-01-01,2020,3,22,6,0.14449491278274432,6.833333333333333,0.26530000000000004,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100861,626544.63,175468.94,625.26,39,68.93,2025-07-19,0,38.0,Graduate,3,4.9,4.4,2026-01-01,2025,7,19,5,0.2800581660080623,6.5,0.6893,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100862,640629.3,358563.12,597.63,42,27.94,2025-10-08,0,36.0,Post-Graduate,3,5.2,4.8,2026-01-01,2025,10,8,2,0.559704528032046,7.0,0.27940000000000004,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST100863,803453.41,357827.01,679.985,43,77.75,2020-09-16,0,53.0,Post-Graduate,1,4.9,4.4,2026-01-01,2020,9,16,2,0.44536124378388037,7.166666666666667,0.7775,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100864,485594.4,248478.59,700.91,39,23.04,2024-02-07,0,56.0,Graduate,1,4.7,5.1,2026-01-01,2024,2,7,2,0.5116998672142842,6.5,0.2304,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
